sku;name;categoria;tipo;estilo;corte;cuello;composicion;price;special_price;link_producto;link_imagen;product_type;temporada;Talles-disponibles
T0022MAR60;musculosamarion;Remeras;Musculosas;;;;CottonBlend|97%Algodón-3%Elastano;99900;69900;t0022mar60;https://burgues.com/media/catalog/product/t/0/t0022mar60_mesa_de_trabajo_1.jpg;configurable;LINEA;
T0022MAR31;musculosamarion;Remeras;Musculosas;;;;CottonBlend|97%Algodón-3%Elastano;99900;69900;t0022mar31;https://burgues.com/media/catalog/product/t/0/t0022mar31_1205_1_.jpg;configurable;LINEA;
I1852BEE10;CamisaBee;Camisas;Camisas;Vestir;SlimFit;CuelloIngles;100%Algodón;100000;69900;i1852bee10;https://burgues.com/media/catalog/product/i/1/i1852bee10.jpg;configurable;LINEA;
V2252PAL61;CamisaPalm;Camisas;Camisas;Sport;SlimFit;CuelloCutaway;100%Algodón;100000;69900;v2252pal61;https://burgues.com/media/catalog/product/v/2/v2252pal61.jpg;configurable;LINEA;M|L|3XL
T0023PIQ21;ChombaPique;Remeras;Chombas;Sport;Classic;CuelloRedondo;CottonBlend|50%Algodón-50%Poliéster;60000;29900;t0023piq21;https://burgues.com/media/catalog/product/t/0/t0023piq21.jpg;configurable;LINEA;
T0023PIQ12;ChombaPique;Remeras;Chombas;Vestir;SlimFit;CuelloRedondo;CottonBlend|50%Algodón-50%Poliester;60000;29900;t0023piq12;https://burgues.com/media/catalog/product/t/0/t0023piq12.jpg;configurable;LINEA;
T0023PIQ10;ChombaPique;Remeras;Chombas;Vestir;SlimFit;CuelloRedondo;CottonBlend|50%Algodón-50%Poliester;60000;29900;t0023piq10;https://burgues.com/media/catalog/product/t/0/t0023piq10.jpg;configurable;LINEA;XS
T0023PIQ01;ChombaPique;Remeras;Chombas;Vestir;SlimFit;CuelloRedondo;CottonBlend|50%Algodón-50%Poliester;60000;29900;t0023piq01;https://burgues.com/media/catalog/product/t/0/t0023piq01.jpg;configurable;LINEA;
T0021BER12;RemeraBern;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;34900;t0021ber12;https://burgues.com/media/catalog/product/t/0/t0021ber12-5.jpg;configurable;LINEA;XS|S|XL
T0021BOS02;RemeraBoston;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;34900;t0021bos02;https://burgues.com/media/catalog/product/t/0/t0021bos02-1.jpg;configurable;LINEA;
I2121ICO23;RemeraIconic;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;34900;i2121ico23;https://burgues.com/media/catalog/product/i/2/i2121ico23.jpg;configurable;LINEA;
T0021BIA21;RemeraBiarritz;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;34900;t0021bia21;https://burgues.com/media/catalog/product/t/0/t0021bia21.jpg;configurable;LINEA;
Z0021PAR01;RemeraParis;Remeras;Remeras;Sport;ClassicFit;;100%Algodón;70000;34900;z0021par01;https://burgues.com/media/catalog/product/2/0/20021par-remera-paris-blanco-1.jpg;configurable;LINEA;S|M|L|XL|XXL
Z0021PAR19;RemeraParis;Remeras;Remeras;Sport;ClassicFit;;100%Algodón;70000;34900;z0021par19;https://burgues.com/media/catalog/product/z/0/z0021par-remera-paris-gris-1.jpg;configurable;LINEA;S|M|L|XXL
Z0021KEN01;RemeraKendall;Remeras;Remeras;Sport;ClassicFit;;100%Algodón;70000;34900;z0021ken01;https://burgues.com/media/catalog/product/2/0/20021ken-remera-kendall-blanco-1.jpg;configurable;LINEA;S|M|L|XL|XXL
Z0021KEN10;RemeraKendall;Remeras;Remeras;Sport;ClassicFit;;100%Algodón;70000;34900;z0021ken10;https://burgues.com/media/catalog/product/z/0/z0021ken-remera-kendall-negro-1.jpg;configurable;LINEA;S|M|L
Z0021KEN11;RemeraKendall;Remeras;Remeras;Sport;ClassicFit;;100%Algodón;70000;34900;z0021ken11;https://burgues.com/media/catalog/product/z/0/z0021ken11_0965.jpg;configurable;LINEA;
Z0021ERM12;RemeraErme;Remeras;Remeras;;ClassicFit;;100%Algodón;70000;34900;z0021erm12;https://burgues.com/media/catalog/product/z/0/z0021erm12_1187.jpg;configurable;LINEA;
Z0021ERM66;RemeraErme;Remeras;Remeras;;ClassicFit;;100%Algodón;70000;34900;z0021erm66;https://burgues.com/media/catalog/product/z/0/z0021erm66_0911.jpg;configurable;LINEA;
T0041GAT10;PoloGatsby;Sweaters;Chombas;Vestir;Regular;;100%Algodón;179900;139900;t0041gat10;https://burgues.com/media/catalog/product/t/0/t0041gat10_0988.jpg;configurable;LINEA;XS|L|XL
T0041GAT66;PoloGatsby;Sweaters;Chombas;Vestir;Regular;;100%Algodón;179900;139900;t0041gat66;https://burgues.com/media/catalog/product/t/0/t0041gat66_0172_1.jpg;configurable;LINEA;M|XL
T0041GAT21;PoloGatsby;Sweaters;Chombas;Vestir;Regular;;100%Algodón;179900;139900;t0041gat21;https://burgues.com/media/catalog/product/t/0/t0041gat21_0546.jpg;configurable;LINEA;XL
B0076MAG10;TrajedeBañoMagie;Trajesdebaño;Trajesdebaño;Sport;ClassicFit;;100%Poliamida;109900;69900;b0076mag10;https://burgues.com/media/catalog/product/b/0/b0076dam10_1093_1_.jpg;configurable;LINEA;S|M|L|XL|XXL
T0021BAS14;RemeraBasic;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;89900;49900;t0021bas14;https://burgues.com/media/catalog/product/t/0/t0021bas14.jpg;configurable;LINEA;
Z0021BAS16;RemeraBasic;Remeras;Remeras;;ClassicFit;;100%Algodón;89900;49900;z0021bas16;https://burgues.com/media/catalog/product/z/0/z0021bas16_1114.jpg;configurable;LINEA;S|M|L
Z0021BAS21;RemeraBasic;Remeras;Remeras;;ClassicFit;;100%Algodón;89900;49900;z0021bas21;https://burgues.com/media/catalog/product/c/h/chatgpt_image_9_sept_2026_10_35_45_a.m..png;configurable;LINEA;S|M|L|XXL
Z0021BAS36;RemeraBasic;Remeras;Remeras;;ClassicFit;;100%Algodón;89900;49900;z0021bas36;https://burgues.com/media/catalog/product/z/0/z0021bas36_1153.jpg;configurable;LINEA;S|M|L
T0021OLA10;RemeraOlaff;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021ola10;https://burgues.com/media/catalog/product/t/0/t0021ola10-1.jpg;configurable;LINEA;XS
I2221KEW10;RemeraKennew;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221kew10;https://burgues.com/media/catalog/product/i/2/i2221kew10-2.jpg;configurable;LINEA;
T0021PIQ21;RemeraPique;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021piq21;https://burgues.com/media/catalog/product/t/0/t0021piq21-1.jpg;configurable;LINEA;XS|S
I2221ROC21;RemeraRocco;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221roc21;https://burgues.com/media/catalog/product/i/2/i2221roc21.jpg;configurable;LINEA;
I2221ROC35;RemeraRocco;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221roc35;https://burgues.com/media/catalog/product/i/2/i2221roc35-1.jpg;configurable;LINEA;
T0021POC01;RemeraPocket;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;70000;29900;t0021poc01;https://burgues.com/media/catalog/product/t/0/t0021poc01-1.jpg;configurable;LINEA;
I2221NUI10;RemeraNuit;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221nui10;https://burgues.com/media/catalog/product/i/2/i2221nui10-1.jpg;configurable;LINEA;
I2221NOV10;RemeraNova;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;i2221nov10;https://burgues.com/media/catalog/product/i/2/i2221nov10.jpg;configurable;LINEA;
V2221PAL35;RemeraPalm;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;70000;29900;v2221pal35;https://burgues.com/media/catalog/product/v/2/v2221pal35.jpg;configurable;LINEA;
V2397SAN61;SandaliaSand;Shoes;Sandalias;Sport;;;100%CueroVacuno;100000;55000;v2397san61;https://burgues.com/media/catalog/product/e/d/edit_v2397san61.jpg;configurable;LINEA;40|41
B0076MAU10;TrajedeBañoMauren;Trajesdebaño;Trajesdebaño;Sport;Classic;;100%Poliamida;79900;34900;b0076mau10;https://burgues.com/media/catalog/product/b/0/b0076mau10.jpg;configurable;LINEA;
B0076LOT21;TrajeDeBañoLotan;Trajesdebaño;Trajesdebaño;Sport;ClassicFit;;100%Poliester;79900;34900;b0076lot21;https://burgues.com/media/catalog/product/b/0/b0076lot21-1_1_.jpg;configurable;LINEA;XS|S|XXL
T0041GIU28;SweaterGiulio|Cashmere&Wool;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|90%Lanamerino-10%Cashemere;399900;349900;t0041giu28;https://burgues.com/media/catalog/product/t/0/t0041giu28_0706.jpg;configurable;LINEA;
T0041GIU08;SweaterGiulio|Cashmere&Wool;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|90%Lanamerino-10%Cashemere;399900;349900;t0041giu08;https://burgues.com/media/catalog/product/t/0/t0041giu08_0683.jpg;configurable;LINEA;
T0041GIU10;SweaterGiulio|Cashmere&Wool;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|90%Lanamerino-10%Cashemere;399900;349900;t0041giu10;https://burgues.com/media/catalog/product/2/_/2_t0041giu15_0542.jpg;configurable;LINEA;
T0041GEN10;SweaterGennaro|ItalianWoolBlend;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|50%Lanamerinoextrafine-50%Acrilico;209900;159900;t0041gen10;https://burgues.com/media/catalog/product/t/0/t0041gen10_0733_1_.jpg;configurable;LINEA;XS|S
T0041GEN21;SweaterGennaro|ItalianWoolBlend;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|50%Lanamerinoextrafine-50%Acrilico;209900;159900;t0041gen21;https://burgues.com/media/catalog/product/t/0/t0041gen21_1.jpg;configurable;LINEA;XS|S|XL
T0041GEN19;SweaterGennaro|ItalianWoolBlend;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|50%Lanamerinoextrafine-50%Acrilico;209900;159900;t0041gen19;https://burgues.com/media/catalog/product/t/0/t0041gen19_1.jpg;configurable;LINEA;XS|S
T0041AUR10;SweaterAurelio|AlpacaBlend;Sweaters;Sweaters;Sport;ClassicFit;;30%Acrilico-30%Poliamida-20%Lana-15%Rayon-5%Angora;189900;139900;t0041aur10;https://burgues.com/media/catalog/product/t/0/t0041aur10_4.jpg;configurable;LINEA;XS|S|XL
T0041AUR11;SweaterAurelio|AlpacaBlend;Sweaters;Sweaters;Sport;ClassicFit;;30%Acrilico-30%Poliamida-20%Lana-15%Rayon-5%Angora;189900;139900;t0041aur11;https://burgues.com/media/catalog/product/t/0/t0041aur11_0380.jpg;configurable;LINEA;XS|S|XL
T0041AUR62;SweaterAurelio|AlpacaBlend;Sweaters;Sweaters;Sport;ClassicFit;;30%Acrilico-30%Poliamida-20%Lana-15%Rayon-5%Angora;189900;139900;t0041aur62;https://burgues.com/media/catalog/product/t/0/t0041aur62_0220.jpg;configurable;LINEA;
T0042LOR10;PoleraLorenzo;Sweaters;Poleras;Sport;ClassicFit;CuelloPolera;30%Acrilico-30%Poliamida-20%Lana-15%Rayon-5%Angora;189900;139900;t0042lor10;https://burgues.com/media/catalog/product/t/0/t0042lor10_0053.jpg;configurable;LINEA;
T0042LOR11;PoleraLorenzo;Sweaters;Poleras;Sport;ClassicFit;CuelloPolera;30%Acrilico-30%Poliamida-20%Lana-15%Rayon-5%Angora;189900;139900;t0042lor11;https://burgues.com/media/catalog/product/t/0/t0042lor11_0761.jpg;configurable;LINEA;XL|XXL
T0021PIN21;RemeraPina;Remeras;Remeras;Vestir;Regular;;100%Algodón;129900;79900;t0021pin21;;configurable;LINEA;
T0021PIN01;RemeraPina;Remeras;Remeras;Vestir;Regular;;100%Algodón;129900;79900;t0021pin01;;configurable;LINEA;
T0021PIN10;RemeraPina;Remeras;Remeras;Vestir;Regular;;100%Algodón;129900;79900;t0021pin10;;configurable;LINEA;
T0021DAR10;RemeraDark;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;99900;49900;t0021dar10;https://burgues.com/media/catalog/product/t/0/t0021dar10-2.jpg;configurable;LINEA;
T0021TRI01;RemeraTriestePimaPeruano;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;99900;49900;remera-trieste-01;https://burgues.com/media/catalog/product/t/0/t0021tri01-1_1.jpg;configurable;LINEA;XS|S
I2052ROM30;CamisaRomantic;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;120000;69900;i2052rom30;https://burgues.com/media/catalog/product/i/2/i2052rom30.jpg;configurable;LINEA;
L0071WMA00;ChupinWashedManhattan;Denim;Denim;Sport;SkinnyFit;;CottonBlend|98%Algodón-2%Elastano;100000;49900;l0071wma00;https://burgues.com/media/catalog/product/l/0/l0071wma00-4.jpg;configurable;LINEA;
L0064VAL10;CamperaVelence;Abrigos;Camperas;Vestir;Regular;;100%Algodón;125000;69900;l0064val10;https://burgues.com/media/catalog/product/2/3/23543_9.jpg;configurable;LINEA;
T0041RAY10;SweaterRaymond;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;CottonBlend|50%Algodón-50%Viscosa;125000;69900;t0041ray10;https://burgues.com/media/catalog/product/v/2/v2341ray10-1.jpg;configurable;LINEA;
B0077BIL66;BermudaBill;Bermudas;Bermudas;Vestir;Regular;;97%Algodón-3%Elastano;149900;89900;b0077bil66;https://burgues.com/media/catalog/product/b/0/b0077bil66_0600.jpg;configurable;LINEA;38|40|42|44|46|48
B0077BIL21;BermudaBill;Bermudas;Bermudas;Vestir;Regular;;97%Algodón-3%Elastano;149900;89900;b0077bil21;https://burgues.com/media/catalog/product/b/0/b0077bil21_0830.jpg;configurable;LINEA;38|40|42|44|46|48
B0077BIL10;BermudaBill;Bermudas;Bermudas;Vestir;Regular;;97%Algodón-3%Elastano;149900;89900;b0077bil10;https://burgues.com/media/catalog/product/b/0/b0077bil10_0772.jpg;configurable;LINEA;38|40|42|44|46|48
T0041CHL10;ChombaChloe;Sweaters;Sweaters;Vestir;Classic;CuelloRedondo;100%Viscosa;90000;29900;t0041chl10;https://burgues.com/media/catalog/product/t/0/t0041chl10-1_1.jpg;configurable;LINEA;XS|L
T0052HON01;CamisaHoney;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;135000;69900;t0052hon01;https://burgues.com/media/catalog/product/t/0/t0052hon01_0995.jpg;configurable;LINEA;XS|S|M|L|XL|XXL|3XL
T0022ANT21;RemeraAnton;Remeras;Remeras;Sport;Classic;CuelloRedondo;100%Algodón;100000;34900;t0022ant21;https://burgues.com/media/catalog/product/t/0/t0022ant21.jpg;configurable;LINEA;
T0021ONE10;PoleraOneill;Sweaters;Poleras;Vestir;SlimFit;CuelloPolera;CottonBlend|95%Algodón-5%Elastano;119000;49900;t0021one10;https://burgues.com/media/catalog/product/t/0/t0021one10-1.jpg;configurable;LINEA;
V2223CLO21;ChombaCloud;Remeras;Chombas;Vestir;Classic;;100%Lino;99000;29900;v2223clo21;https://burgues.com/media/catalog/product/v/2/v2223clo21.jpg;configurable;LINEA;
V2223CLO61;ChombaCloud;Remeras;Chombas;Vestir;Classic;;100%Lino;99000;29900;v2223clo61;https://burgues.com/media/catalog/product/v/2/v2223clo61-1.jpg;configurable;LINEA;
T0065CAP21;TapadoCaprio|100%Lana;Abrigos;Tapados;Vestir;ClassicFit;;100%Lana;769900;699900;t0065cap21;https://burgues.com/media/catalog/product/t/0/t0065cap21_0569.jpg;configurable;LINEA;
T0052GAN01;CamisaGant|100%Algodón;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;269900;199900;t0052gan01;https://burgues.com/media/catalog/product/t/0/t0052gan01-1.jpg;configurable;LINEA;XS|L|XL|XXL|3XL
T0052TOK21;CamisaTokio|100%Algodón;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;189900;119900;t0052tok21;https://burgues.com/media/catalog/product/t/0/t0052tok21-1_1_.jpg;configurable;LINEA;XS|S
T0052TOK10;CamisaTokio|100%Algodón;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;189900;119900;t0052tok10;https://burgues.com/media/catalog/product/t/0/t0052tok10-1.jpg;configurable;LINEA;
T0052TOK23;CamisaTokio|100%Algodón;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;189900;119900;t0052tok23;https://burgues.com/media/catalog/product/t/0/t0052tok23-4.jpg;configurable;LINEA;XS|S|XL|XXL|3XL
T0052TOK01;CamisaTokio|100%Algodón;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;189900;119900;t0052tok01;https://burgues.com/media/catalog/product/t/0/t0052tok01_0465.jpg;configurable;LINEA;XS|L|XL|XXL|3XL
T0043BER08;BuzoBerne;Buzos;Buzos;Sport;Regular;;68%Algodón-32%Poliester;169900;99900;t0043ber08;https://burgues.com/media/catalog/product/t/0/t0043ber08_0125.jpg;configurable;LINEA;
T0043BER19;BuzoBerne;Buzos;Buzos;Sport;Regular;;68%Algodón-32%Poliester;169900;99900;t0043ber19;https://burgues.com/media/catalog/product/t/0/t0043ber19_0300.jpg;configurable;LINEA;
T0043BER10;BuzoBerne;Buzos;Buzos;Sport;Regular;;68%Algodón-32%Poliester;169900;99900;t0043ber10;https://burgues.com/media/catalog/product/t/0/t0043ber10_0512.jpg;configurable;LINEA;
T0021MARD5;RemeraMarcel|100%PimaCotton;Remeras;Remeras;Vestir;Regular;;100%Algodón;139900;69900;t0021mard5;https://burgues.com/media/catalog/product/t/0/t0021mard5_0445.jpg;configurable;LINEA;XS|S|M|L|XL|XXL
T0052ISI10;CamisaIsidro;Camisas;Camisas;Vestir;SlimFit;CuelloItaliano;100%Algodón;140000;69900;t0052isi10;https://burgues.com/media/catalog/product/t/0/t0052isi10.jpg;configurable;LINEA;S|3XL
V2143CAN63;BuzoCandy;Buzos;Buzos;Sport;Regular;CuelloRedondo;100%Algodón;120000;49900;v2143can63;https://burgues.com/media/catalog/product/v/2/v2143can63.jpg;configurable;LINEA;
B0075BEL10;BermudaBeltran;Bermudas;Bermudas;Sport;ClassicFit;;100%Algodón;120000;49900;b0075bel10;https://burgues.com/media/catalog/product/b/0/b0075bel10-1.jpg;configurable;LINEA;
I2241LUX61;SweaterLuxe;Sweaters;Sweaters;Vestir;SlimFit;CuelloRedondo;WoolBlend|20%Lana-25%Poliéster-25%Algodón-30%Viscosa;160000;89000;i2241lux61;https://burgues.com/media/catalog/product/i/2/i2241lux61.jpg;configurable;LINEA;
1L0072KEN10;JeanChupinKenny;Denim;Denim;Sport;SlimFit;;CottonBlend|98%Algodón-2%Elastano;125000;49900;1l0072ken10;https://burgues.com/media/catalog/product/1/l/1l0072ken10.jpg;configurable;LINEA;
B0074SEG08;JoggingSeglien;Joggings;Joggings;Sport;SlimFit;;69%Viscosa-27%Poliamida-4%Elastano;125000;49900;b0074seg08;https://burgues.com/media/catalog/product/b/0/b0074seg08.jpg;configurable;LINEA;
L0074STA01;JoggingStamp;Joggings;Joggings;Sport;SlimFit;;100%Algodón;125000;49900;l0074sta01;https://burgues.com/media/catalog/product/l/0/l0074sta01-1_1.jpg;configurable;LINEA;XS|M|XXL
I2243ICOC1;BuzoIconic;Buzos;Buzos;Sport;Regular;CuelloRedondo;100%Algodón;125000;49900;i2243icoc1;https://burgues.com/media/catalog/product/i/2/i2243icoc1.jpg;configurable;LINEA;S
T0043IRV01;BuzoIrvin;Buzos;Buzos;Sport;Regular;CuelloRedondo;100%Algodón;149000;69900;t0043irv01;https://burgues.com/media/catalog/product/t/0/t0043irv01_0855.jpg;configurable;LINEA;
T0044INT10;CamperaInterlock|CottonBlend;Abrigos;Camperas;Sport;ClassicFit;;CottonBlend|74%Algodón-21%Poliéster-5%Elastano;259900;179900;t0044int10;https://burgues.com/media/catalog/product/t/0/t0044int10_1.jpg;configurable;LINEA;XS|S
T0044INT15;CamperaInterlock|CottonBlend;Abrigos;Camperas;Sport;ClassicFit;;CottonBlend|74%Algodón-21%Poliéster-5%Elastano;259900;179900;t0044int15;https://burgues.com/media/catalog/product/t/0/t0044int15_1.jpg;configurable;LINEA;XS|S|L
T0052FAN01;CamisaFancy|100%Algodón;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;219900;139900;t0052fan01;https://burgues.com/media/catalog/product/t/0/t0052fan01_1222.jpg;configurable;LINEA;XS|XXL|3XL
T0052FAN23;CamisaFancy|100%Algodón;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;219900;139900;t0052fan23;https://burgues.com/media/catalog/product/t/0/t0052fan23_1276.jpg;configurable;LINEA;XS|S
T0052CHA01;CamisaCharm;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;CottonBlend|98%Algodón-2%Elastano;189900;109900;t0052cha01;https://burgues.com/media/catalog/product/t/0/t0052cha01-4.jpg;configurable;LINEA;XS|L|XL|XXL|3XL
T0020PAV30;ChombaPavi;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;109900;29900;t0020pav30;https://burgues.com/media/catalog/product/t/0/t0020pav30-1_1_.jpg;configurable;LINEA;XS
T0020PAV21;ChombaPavi;Remeras;Remeras;Vestir;Classic;CuelloRedondo;100%Algodón;109900;29900;t0020pav21;https://burgues.com/media/catalog/product/t/0/t0020pav21-1_1.jpg;configurable;LINEA;
S0093LOG10;BotaLogan;Shoes;Botas;Vestir;;;100%CueroVacuno;449000;249900;s0093log10;https://burgues.com/media/catalog/product/_/l/_lr00226_1_.jpg;configurable;LINEA;
S0093LOG60;BotaLogan;Shoes;Botas;;;;100%CueroVacuno;449000;249900;s0093log60;https://burgues.com/media/catalog/product/_/l/_lr00680.jpg;configurable;LINEA;
S0093RON63;BotaRonan;Shoes;Botas;;;;100%CueroVacuno;449000;249900;s0093ron63;https://burgues.com/media/catalog/product/_/l/_lr09197.jpg;configurable;LINEA;
T0064SEG08;CamperaSeglien;Abrigos;Camperas;;Regular;;69%Viscosa27%Poliamida4%Elastano;150000;69900;t0064seg08;https://burgues.com/media/catalog/product/t/0/t0064seg08_0821.jpg;configurable;LINEA;XS|XL
T0043PAR10;CamperaParis;Buzos;Hoodies;Vestir;Regular;;100%Algodón;150000;69900;t0043par10;https://burgues.com/media/catalog/product/t/0/t0043par10-1.jpg;configurable;LINEA;
B0073GRA61;PantalónGrant;Pantalones;Pantalones;Vestir;SlimFit;;100%Lino;150000;69900;b0073gra61;https://burgues.com/media/catalog/product/b/0/b0073gra61.jpg;configurable;LINEA;
T0064SHI10;CamperaShiva;Abrigos;Camperas;Vestir;Regular;;100%Algodón;150000;69900;t0064shi10;https://burgues.com/media/catalog/product/t/0/t0064shi10.jpg;configurable;LINEA;
L0043LIT08;CanguroLittle;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;69900;l0043lit08;https://burgues.com/media/catalog/product/l/0/l0043lit08-1.jpg;configurable;LINEA;XS
B0071WIN00;ChupinWindsor;Denim;Pantalones;Vestir;SkinnyFit;;CottonBlend|98%Algodón-2%Elastano;135000;49900;b0071win00;https://burgues.com/media/catalog/product/b/0/b0071win00-1_1.jpg;configurable;LINEA;28
B0073MRN14;PantalónModern|WoolBlend;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mrn14;https://burgues.com/media/catalog/product/b/0/b0073mrn14-1.jpg;configurable;LINEA;
B0073MRN15;PantalónModern|WoolBlend;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mrn15;https://burgues.com/media/catalog/product/b/0/b0073mrn15-4.jpg;configurable;LINEA;
B0073MRN21;PantalónModern|WoolBlend;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mrn21;https://burgues.com/media/catalog/product/b/0/b0073mrn21-1.jpg;configurable;LINEA;
B0073MRN2C;PantalónModern|WoolBlend;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mrn2c;https://burgues.com/media/catalog/product/b/0/b0073mrn2c-4.jpg;configurable;LINEA;
B0073MRN61;PantalónModern|WoolBlend;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mrn61;https://burgues.com/media/catalog/product/b/0/b0073mrn61-1.jpg;configurable;LINEA;38|40|42|44|46|48
B0073MOD22;PantalónModena;Pantalones;Pantalones;Vestir;ClassicFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mod22;https://burgues.com/media/catalog/product/b/0/b0073mod22.jpg;configurable;LINEA;
B0073MRN10;PantalónModern|WoolBlend;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mrn10;https://burgues.com/media/catalog/product/b/0/b0073mrn10-1.jpg;configurable;LINEA;
B0073MRN22;PantalónModern|WoolBlend;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mrn22;https://burgues.com/media/catalog/product/b/0/b0073mrn22-1.jpg;configurable;LINEA;38|50
B0073MOD10;PantalónModena;Pantalones;Pantalones;Vestir;ClassicFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mod10;https://burgues.com/media/catalog/product/b/0/b0073mod10-1.jpg;configurable;LINEA;48|50
B0073MOD21;PantalónModena;Pantalones;Pantalones;Vestir;ClassicFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mod21;https://burgues.com/media/catalog/product/b/0/b0073mod21-1.jpg;configurable;LINEA;48|50
B0073MOD14;PantalónModena;Pantalones;Pantalones;Vestir;ClassicFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mod14;https://burgues.com/media/catalog/product/b/0/b0073mod14-1.jpg;configurable;LINEA;
B0073MOD15;PantalónModena;Pantalones;Pantalones;Vestir;ClassicFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mod15;https://burgues.com/media/catalog/product/b/0/b0073mod15-1.jpg;configurable;LINEA;46|48|50
B0073MOD61;PantalónModena;Pantalones;Pantalones;Vestir;ClassicFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mod61;https://burgues.com/media/catalog/product/b/0/b0073mod61.jpg;configurable;LINEA;44|46|48|50
B0073MOD2C;PantalónModena;Pantalones;Pantalones;Vestir;ClassicFit;;WoolBlend|70%Lana-26%Poliéster-4%Elastano;389900;299900;b0073mod2c;https://burgues.com/media/catalog/product/b/0/b0073mod2c.jpg;configurable;LINEA;48|50
T0051GAL08;PoloGala|PuroAlgodón;Sweaters;Chombas;Vestir;Regular;;100%Algodón;239900;149900;t0051gal08;https://burgues.com/media/catalog/product/t/0/t0051gal08_0357.jpg;configurable;LINEA;XS|S|M|L|XL
T0052CLE21;CamisaClerc;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;CottonBlend|60%Algodón-40%Poliester;219900;129900;t0052cle21;https://burgues.com/media/catalog/product/t/0/t0052cle21_265119.jpg;configurable;LINEA;XXL
